timestamp,distance_m,yaw_deg
1758203605.5818431,0.32,67.79
1758203605.6321216,0.29,62.85
1758203605.682404,0.33,57.45
1758203605.7326913,0.47,52.5
1758203605.7829719,2.14,47.1
1758203605.8332539,2.9,42.15
1758203605.8835208,3.45,36.75
1758203605.9337897,3.6,31.8
1758203605.9840715,3.73,26.4
1758203606.0343432,4.04,21.45
1758203606.0846045,4.3,16.04
1758203606.1348662,4.48,11.1
1758203606.185146,4.45,5.7
1758203606.2354248,4.29,0.75
1758203606.285695,10.09,-4.18
1758203606.3359604,2.75,-9.58
1758203606.386236,6.48,-14.54
1758203606.4365306,5.91,-19.93
1758203606.4868143,0.08,-24.88
1758203606.5370913,0.1,-30.29
1758203606.5873883,1.45,-35.24
1758203606.6376781,0.69,-40.63
1758203606.6879585,0.83,-45.59
1758203606.738233,0.59,-50.98
1758203606.788512,0.53,-55.93
1758203606.8387945,0.42,-61.34
1758203606.8890603,0.41,-66.29
1758203606.9393296,0.5,-71.69
1758203606.9896088,0.47,-76.64
1758203607.0398757,0.45,-82.04
1758203607.0901425,0.61,-86.99
1758203607.1404078,0.55,-92.39
1758203607.190694,0.32,-97.34
1758203607.2409804,0.64,-102.74
1758203607.2912915,0.65,-107.69
1758203607.3415787,0.57,-113.09
1758203607.391871,0.5,-118.04
1758203607.4421563,0.59,-123.44
1758203607.4924223,0.62,-128.38
1758203607.5426958,0.61,-133.79
1758203607.5929677,0.58,-138.74
1758203607.643243,0.46,-143.69
1758203607.6935282,0.36,-147.29
1758203607.7438319,0.38,-149.54
1758203607.794127,0.36,-150.88
1758203607.8444118,0.37,-152.24
1758203607.8946803,0.39,-153.59
1758203607.9449432,0.48,-154.49
1758203607.9952238,0.56,-155.38
1758203608.0455067,0.57,-156.29
1758203608.0957737,0.57,-157.19
1758203608.1460388,0.56,-160.49
1758203608.1963358,0.56,-160.49
1758203608.246626,0.56,-160.03
1758203608.2968946,0.57,-159.13
1758203608.3471751,0.57,-158.24
1758203608.3974442,0.56,-157.33
1758203608.4477239,0.49,-155.99
1758203608.4980187,0.4,-155.08
1758203608.5483088,0.37,-153.74
1758203608.5986073,0.35,-152.38
1758203608.6488838,0.39,-150.13
1758203608.6991656,0.39,-146.99
1758203608.7494574,0.5,-142.49
1758203608.7997348,0.58,-137.08
1758203608.8501194,0.66,-132.13
1758203608.9005003,0.58,-126.73
1758203608.9508758,0.6,-121.79
1758203609.0012531,0.45,-116.38
1758203609.0516284,0.67,-111.44
1758203609.1018991,0.68,-106.04
1758203609.1522033,0.49,-101.08
1758203609.2024868,0.35,-95.69
1758203609.2528238,0.68,-90.73
1758203609.3031425,0.52,-85.34
1758203609.3534436,0.44,-80.38
1758203609.4037333,0.5,-74.98
1758203609.4540195,0.48,-70.03
1758203609.5043163,0.38,-64.63
1758203609.5545988,0.47,-59.69
1758203609.6049006,0.55,-54.29
1758203609.6551688,0.66,-49.34
1758203609.7054396,0.82,-43.94
1758203609.7557104,1.06,-38.99
1758203609.8059766,0.7,-33.58
1758203609.856256,0.08,-28.64
1758203609.9065137,0.08,-23.24
1758203609.9567924,6.09,-18.29
1758203610.0070567,6.51,-12.89
1758203610.0573232,1.44,-7.94
1758203610.1076145,4.57,-2.54
1758203610.1578968,4.05,2.39
1758203610.2081573,4.61,7.35
1758203610.258447,4.53,12.75
1758203610.3087676,4.11,17.69
1758203610.3591385,3.92,23.09
1758203610.4094374,3.66,28.05
1758203610.4597263,3.53,33.44
1758203610.5099888,3.3,38.39
1758203610.5602643,2.78,43.8
1758203610.6105442,1.2,48.74
1758203610.660832,0.38,54.15
1758203610.7112699,0.33,59.1
1758203610.7615473,0.29,64.5
1758203610.8118384,0.35,69.45
1758203610.8621218,0.37,74.85
1758203610.9124062,0.4,79.8
1758203610.9626882,0.38,85.2
1758203611.012969,0.45,90.15
1758203611.06325,0.3,95.55
1758203611.1135345,0.15,100.5
1758203611.163817,0.15,105.9
1758203611.2140956,0.16,110.85
1758203611.2643762,0.26,116.25
1758203611.314663,0.64,121.2
1758203611.3649511,1.02,126.6
1758203611.4152596,0.64,131.55
1758203611.465537,0.54,136.95
1758203611.5158165,0.52,141.89
1758203611.5661118,0.69,146.39
1758203611.6164067,0.58,149.1
1758203611.6666975,0.48,150.45
1758203611.716981,0.34,151.8
1758203611.7672663,0.35,153.14
1758203611.8175478,0.47,154.05
1758203611.8678293,0.52,155.39
1758203611.918111,0.49,156.3
1758203611.968398,0.48,156.75
1758203612.0186772,0.46,157.64
1758203612.0689619,0.44,160.04
1758203612.1192486,0.44,159.59
1758203612.1695204,0.47,158.7
1758203612.2198086,0.49,158.25
1758203612.2700994,0.51,156.89
1758203612.3203893,0.48,156.0
1758203612.3706765,0.39,154.64
1758203612.4209723,0.3,153.29
1758203612.4712734,0.47,151.95
1758203612.521565,0.58,150.14
1758203612.571852,0.67,146.54
1758203612.6221516,0.51,141.59
1758203612.672451,0.56,136.64
1758203612.722743,0.73,131.25
1758203612.7730238,0.98,126.3
1758203612.8233144,0.5,120.89
1758203612.8736022,0.22,115.95
1758203612.9239068,0.16,110.55
1758203612.9741693,0.15,105.59
1758203613.0244553,0.16,100.2
1758203613.074741,0.35,94.8
1758203613.1250231,0.43,89.84
1758203613.1752923,0.4,84.45
1758203613.225583,0.38,79.49
1758203613.275869,0.37,74.54
1758203613.3261566,0.33,69.14
1758203613.3764396,0.29,63.75
1758203613.426729,0.31,58.8
1758203613.4770243,0.41,53.4
1758203613.527342,1.67,48.45
1758203613.5776184,2.78,43.05
1758203613.6279056,3.43,38.09
1758203613.6782093,3.57,32.7
1758203613.7284975,3.68,27.75
1758203613.7787685,3.98,22.35
1758203613.8290024,4.19,17.4
1758203613.8792772,4.5,11.99
1758203613.9295578,4.55,7.05
1758203613.9798408,4.14,1.65
1758203614.030106,10.1,-3.29
1758203614.0803726,2.41,-8.24
1758203614.130663,6.49,-13.64
1758203614.1809294,5.98,-18.58
1758203614.23123,0.08,-23.98
1758203614.2815402,0.09,-28.94
1758203614.3318439,0.88,-34.33
1758203614.3821409,0.79,-39.29
1758203614.4324124,0.88,-44.68
1758203614.4826915,0.61,-49.64
1758203614.5329843,0.54,-55.04
1758203614.5832741,0.45,-59.98
1758203614.6335573,0.4,-65.39
1758203614.6838489,0.49,-70.34
1758203614.7341444,0.49,-75.74
1758203614.7844381,0.43,-80.69
1758203614.834734,0.56,-86.09
1758203614.8850243,0.66,-91.04
1758203614.935312,0.28,-96.44
1758203614.9855995,0.57,-101.39
1758203615.0359168,0.67,-106.79
1758203615.0862002,0.65,-111.74
1758203615.1364927,0.46,-117.14
1758203615.1867812,0.6,-122.09
1758203615.237064,0.6,-127.49
1758203615.2873476,0.63,-132.44
1758203615.3376596,0.59,-137.84
1758203615.3879554,0.48,-142.79
1758203615.4382474,0.38,-146.84
1758203615.488547,0.38,-149.09
1758203615.5388567,0.36,-150.88
1758203615.5891593,0.37,-152.24
1758203615.6394463,0.39,-153.13
1758203615.6897159,0.45,-154.49
1758203615.7400048,0.55,-155.38
1758203615.7903008,0.56,-156.29
1758203615.840591,0.57,-157.19
1758203615.890857,0.56,-157.63
1758203615.9411328,0.56,-160.49
1758203615.991417,0.56,-160.03
1758203616.0416908,0.56,-159.13
1758203616.091984,0.57,-158.24
1758203616.1422665,0.56,-157.33
1758203616.192551,0.52,-156.44
1758203616.2428317,0.41,-155.08
1758203616.2931077,0.38,-154.19
1758203616.3434079,0.36,-152.83
1758203616.393683,0.38,-151.03
1758203616.443965,0.37,-147.88
1758203616.4942234,0.47,-143.38
1758203616.5445,0.59,-138.44
1758203616.5948267,0.63,-133.03
1758203616.6450982,0.61,-128.08
1758203616.6953835,0.6,-122.69
1758203616.745645,0.47,-117.73
1758203616.7959306,0.63,-112.33
1758203616.8462105,0.66,-107.38
1758203616.8965006,0.6,-101.98
1758203616.9467568,0.27,-97.04
1758203616.997035,0.64,-91.63
1758203617.0473197,0.57,-86.69
1758203617.0976133,0.44,-81.28
1758203617.1479003,0.49,-76.34
1758203617.1981828,0.49,-70.93
1758203617.2484596,0.4,-65.98
1758203617.298755,0.44,-60.59
1758203617.349016,0.54,-55.64
1758203617.3993008,0.61,-50.24
1758203617.4495893,0.88,-45.29
1758203617.499893,0.75,-39.89
1758203617.5501852,0.99,-34.94
1758203617.600488,0.09,-29.54
1758203617.6507933,0.08,-24.59
1758203617.701107,5.95,-19.19
1758203617.751379,6.54,-14.23
1758203617.80168,1.36,-8.83
1758203617.8519416,10.1,-3.89
1758203617.9022279,4.17,1.04
1758203617.952524,4.55,6.45
1758203618.0028348,4.51,11.4
1758203618.0531332,4.23,16.79
1758203618.1034439,4.0,21.74
1758203618.1537228,3.68,27.14
1758203618.2040265,3.59,32.09
1758203618.2543185,3.45,37.5
1758203618.3046198,2.78,42.44
1758203618.3549204,1.74,47.85
1758203618.405216,0.42,52.8
1758203618.4555357,0.33,58.19
1758203618.5058405,0.29,63.15
1758203618.556123,0.33,68.55
1758203618.6064272,0.37,73.5
1758203618.6567473,0.38,78.9
1758203618.707059,0.4,83.85
1758203618.7573566,0.42,89.25
1758203618.807645,0.36,94.2
1758203618.8579144,0.16,99.6
1758203618.9082046,0.14,104.55
1758203618.9584825,0.15,109.95
1758203619.0087833,0.2,114.9
1758203619.0590975,0.48,120.3
1758203619.1093633,0.98,125.25
1758203619.1596491,0.77,130.64
1758203619.2099576,0.56,135.6
1758203619.260281,0.51,141.0
1758203619.3106117,0.64,145.5
1758203619.3608992,0.64,148.2
1758203619.4111795,0.48,150.0
1758203619.4614623,0.38,151.35
1758203619.511749,0.32,152.7
1758203619.5620463,0.46,154.05
1758203619.6123877,0.52,154.95
1758203619.662674,0.5,155.85
1758203619.7129636,0.48,156.75
1758203619.7632651,0.46,157.64
1758203619.8135703,0.44,160.5
1758203619.863838,0.44,160.04
1758203619.9141223,0.47,159.14
1758203619.9644048,0.49,158.25
1758203620.014673,0.51,157.34
1758203620.0649638,0.5,156.45
1758203620.1152508,0.43,155.09
1758203620.1655374,0.29,153.75
1758203620.2158186,0.42,152.39
1758203620.2661304,0.52,150.59
1758203620.3164482,0.71,147.45
1758203620.3667343,0.53,142.95
1758203620.4170046,0.54,137.54
1758203620.4672759,0.6,132.59
1758203620.5175493,1.03,127.2
1758203620.56783,0.66,122.24
1758203620.6181054,0.28,116.84
1758203620.6683817,0.16,111.89
1758203620.718658,0.14,106.49
1758203620.768931,0.15,101.55
1758203620.8191948,0.29,96.14
1758203620.8694797,0.46,91.2
1758203620.9197698,0.38,85.8
1758203620.9700418,0.4,80.85
1758203621.0203187,0.37,75.44
1758203621.0705998,0.35,70.49
1758203621.1208816,0.29,65.1
1758203621.1711712,0.31,60.15
1758203621.2214537,0.37,54.75
1758203621.2717247,1.13,49.8
1758203621.3220115,2.78,44.4
1758203621.3722658,3.27,39.45
1758203621.4225423,3.52,34.05
1758203621.4728167,3.66,29.1
1758203621.5231123,3.91,23.7
1758203621.5734105,4.09,18.75
1758203621.6237102,4.52,13.35
1758203621.6741304,4.58,8.39
1758203621.72442,4.02,3.0
1758203621.7746787,4.6,-1.93
1758203621.8249416,3.3,-6.88
1758203621.8752244,6.54,-12.29
1758203621.9255242,6.09,-17.23
1758203621.9757974,0.07,-22.63
1758203622.026079,0.09,-27.58
1758203622.076354,0.67,-32.99
1758203622.126644,1.09,-37.93
1758203622.1769009,0.81,-43.34
1758203622.2271607,0.67,-48.29
1758203622.2774153,0.55,-53.68
1758203622.327693,0.48,-58.64
1758203622.37796,0.38,-64.04
1758203622.4282277,0.47,-68.99
1758203622.4785247,0.5,-74.39
1758203622.5288212,0.44,-79.34
1758203622.5790656,0.51,-84.74
1758203622.629348,0.67,-89.69
1758203622.6796272,0.38,-95.09
1758203622.7299054,0.47,-100.04
1758203622.7801793,0.68,-105.44
1758203622.8304603,0.68,-110.39
1758203622.8807259,0.45,-115.79
1758203622.9309945,0.59,-120.74
1758203622.9812694,0.57,-126.14
1758203623.0315456,0.66,-131.54
1758203623.081961,0.64,-88.34
1758203623.1322298,0.47,-93.74
1758203623.182481,0.41,-98.69
1758203623.2327743,0.68,-104.09
1758203623.2830267,0.67,-109.04
1758203623.3332777,0.49,-114.44
1758203623.383549,0.55,-119.39
1758203623.433835,0.57,-124.79
1758203623.484134,0.65,-129.74
1758203623.5344186,0.59,-135.13
1758203623.5846953,0.57,-140.09
1758203623.634994,0.42,-145.04
1758203623.6852856,0.38,-148.19
1758203623.7355795,0.36,-149.99
1758203623.7858477,0.36,-151.34
1758203623.8361385,0.38,-152.69
1758203623.8864307,0.41,-154.04
1758203623.9367354,0.51,-154.94
1758203623.9870603,0.56,-155.84
1758203624.0373743,0.57,-156.74
1758203624.0876489,0.57,-157.63
1758203624.1379335,0.56,-160.49
1758203624.1882272,0.56,-160.49
1758203624.2385898,0.56,-159.58
1758203624.2890034,0.57,-158.69
1758203624.3393042,0.57,-157.78
1758203624.3895862,0.55,-156.88
1758203624.43987,0.45,-155.99
1758203624.4902632,0.39,-154.63
1758203624.5406594,0.36,-153.28
1758203624.5910742,0.36,-151.94
1758203624.6414628,0.39,-149.69
1758203624.6918457,0.41,-145.63
1758203624.7422361,0.55,-140.69
1758203624.7926307,0.59,-135.74
1758203624.8430326,0.65,-130.33
1758203624.893423,0.57,-125.38
1758203624.943803,0.56,-119.98
1758203624.994204,0.48,-115.04
1758203625.0446029,0.67,-109.63
1758203625.0950243,0.68,-104.69
1758203625.1454,0.42,-99.29
1758203625.1957874,0.46,-94.33
1758203625.2462022,0.64,-88.94
1758203625.2967837,0.48,-83.98
1758203625.347198,0.45,-78.59
1758203625.397509,0.5,-73.63
1758203625.4478114,0.44,-68.23
1758203625.4980989,0.39,-63.29
1758203625.5483985,0.5,-57.89
1758203625.5986962,0.56,-52.94
1758203625.6489906,0.74,-47.54
1758203625.6992981,0.75,-42.59
1758203625.749599,1.38,-37.19
1758203625.799918,0.35,-32.24
1758203625.8502057,0.08,-26.84
1758203625.9004986,0.06,-21.89
1758203625.950794,6.24,-16.49
1758203626.0010796,3.77,-11.53
1758203626.0513682,10.1,-6.13
1758203626.1016564,4.54,-1.19
1758203626.1519442,4.22,3.74
1758203626.2022293,4.53,9.14
1758203626.2525325,4.46,14.1
1758203626.302817,4.06,19.49
1758203626.3531024,3.83,24.45
1758203626.4034016,3.64,29.84
1758203626.4536958,3.45,34.8
1758203626.503969,3.11,40.19
1758203626.5542252,2.64,45.15
1758203626.6044908,0.66,50.55
1758203626.6547673,0.35,55.49
1758203626.705059,0.33,60.9
1758203626.7553403,0.3,65.85
1758203626.8056266,0.36,71.25
1758203626.8559175,0.37,76.2
1758203626.9062088,0.41,81.6
1758203626.9564881,0.37,86.55
1758203627.0067759,0.45,91.95
1758203627.0570664,0.22,96.9
1758203627.1073525,0.15,102.3
1758203627.1576278,0.14,107.25
1758203627.2079184,0.17,112.65
1758203627.2582042,0.36,117.6
1758203627.3084831,0.81,123.0
1758203627.358759,0.98,127.95
1758203627.409042,0.57,133.35
1758203627.4593248,0.51,138.3
1758203627.5096068,0.54,143.25
1758203627.5598667,0.73,147.3
1758203627.610151,0.5,149.55
1758203627.660447,0.46,150.89
1758203627.7107394,0.3,152.25
1758203627.7610128,0.4,153.6
1758203627.8113,0.49,154.5
1758203627.8615887,0.51,155.39
1758203627.9118693,0.49,156.3
1758203627.9621334,0.47,157.2
1758203628.012415,0.45,160.04
1758203628.0627007,0.43,160.04
1758203628.1129694,0.45,159.59
1758203628.1632538,0.48,158.7
1758203628.2135434,0.49,157.79
1758203628.2638326,0.52,156.89
1758203628.3141112,0.47,155.54
1758203628.3643844,0.35,154.64
1758203628.4146674,0.35,153.29
1758203628.464959,0.48,151.5
1758203628.5152411,0.65,149.25
1758203628.5655203,0.6,145.2
1758203628.6158037,0.51,140.25
1758203628.6661146,0.57,134.84
1758203628.7164,0.88,129.89
1758203628.7666934,0.9,124.49
1758203628.816982,0.43,119.55
1758203628.8672793,0.18,114.14
1758203628.9175594,0.15,109.2
1758203628.9678402,0.14,103.8
1758203629.0181217,0.18,98.84
1758203629.0684156,0.41,93.45
1758203629.1187022,0.4,88.49
1758203629.1689987,0.41,83.1
1758203629.219295,0.37,78.14
1758203629.2696059,0.36,72.74
1758203629.3199115,0.32,67.79
1758203629.3701768,0.29,62.4
1758203629.4205153,0.34,57.45
1758203629.4708476,0.5,52.05
1758203629.5211797,2.26,47.1
1758203629.5715294,2.95,41.7
1758203629.621858,3.42,36.75
1758203629.6722238,3.61,31.35
1758203629.7225127,3.75,26.4
1758203629.7728925,4.04,21.0
1758203629.823178,4.33,16.04
1758203629.873554,4.48,10.65
1758203629.9238908,4.41,5.7
1758203629.9742334,4.33,0.75
1758203630.0245242,10.09,-4.63
1758203630.0748897,3.18,-9.58
1758203630.1251764,6.4,-14.98
1758203630.1755524,5.92,-19.93
1758203630.2258651,0.08,-25.33
1758203630.2762275,0.1,-30.29
1758203630.3265254,1.5,-35.68
1758203630.376915,0.71,-40.63
1758203630.4272504,0.8,-46.04
1758203630.4775848,0.58,-50.98
1758203630.5278966,0.53,-56.39
1758203630.5782123,0.42,-61.34
1758203630.628513,0.42,-66.74
1758203630.6788266,0.51,-71.69
1758203630.7291028,0.47,-77.09
1758203630.7793622,0.45,-82.04
1758203630.8296256,0.61,-87.44
1758203630.8800056,0.54,-92.39
1758203630.9303737,0.34,-97.79
1758203630.9807703,0.65,-102.74
1758203631.031127,0.65,-108.14
1758203631.0815089,0.55,-113.09
1758203631.1317716,0.52,-118.49
1758203631.1821496,0.58,-123.44
1758203631.2324986,0.63,-128.84
1758203631.2828643,0.61,-133.79
1758203631.3332264,0.57,-139.19
1758203631.3835814,0.46,-144.13
1758203631.433848,0.37,-147.74
1758203631.4842167,0.38,-149.54
1758203631.5345323,0.36,-150.88
1758203631.5848253,0.37,-152.24
1758203631.6350858,0.4,-153.59
1758203631.6853805,0.49,-154.49
1758203631.7356434,0.56,-155.84
1758203631.785936,0.57,-156.29
1758203631.836346,0.57,-157.19
1758203631.8866775,0.56,-160.49
1758203631.937085,0.56,-160.49
1758203631.9875078,0.56,-159.58
1758203632.037882,0.57,-159.13
1758203632.0883327,0.57,-158.24
1758203632.1386507,0.56,-157.33
1758203632.1890478,0.48,-155.99
1758203632.2394216,0.4,-155.08
1758203632.289862,0.37,-153.74
1758203632.3401902,0.36,-152.38
1758203632.3905935,0.39,-150.13
1758203632.4409702,0.4,-146.99
1758203632.4913049,0.51,-142.03
1758203632.541569,0.58,-137.08
1758203632.5918949,0.66,-131.69
1758203632.6421597,0.57,-126.29
1758203632.6926105,0.59,-121.33
1758203632.7428923,0.45,-115.94
1758203632.7931614,0.67,-110.98
1758203632.8434353,0.68,-105.58
1758203632.8938344,0.47,-100.63
1758203632.9441104,0.39,-95.23
1758203632.994497,0.67,-90.29
1758203633.0448265,0.51,-84.88
1758203633.0951424,0.44,-79.93
1758203633.1455152,0.49,-74.53
1758203633.1958897,0.47,-69.59
1758203633.2461562,0.38,-64.18
1758203633.2965283,0.48,-59.24
1758203633.3467932,0.56,-53.84
1758203633.3971672,0.68,-48.89
1758203633.4475286,0.81,-43.49
1758203633.497893,1.13,-38.54
1758203633.5481508,0.67,-33.13
1758203633.5985157,0.08,-28.19
1758203633.6489007,0.06,-22.79
1758203633.6992843,6.1,-17.84
1758203633.7496524,6.54,-12.44
1758203633.8000305,10.2,-7.49
1758203633.8503137,4.59,-2.08
1758203633.9007301,4.05,2.84
1758203633.950994,4.59,7.8
1758203634.0012763,4.53,13.2
1758203634.051545,4.09,18.15
1758203634.1018116,3.9,23.55
1758203634.1520731,3.65,28.49
1758203634.2023695,3.52,33.89
1758203634.252693,3.26,38.84
1758203634.303143,2.78,44.24
1758203634.3535497,1.05,49.19
1758203634.4039066,0.37,54.6
1758203634.4542835,0.33,59.55
1758203634.5046568,0.29,64.95
1758203634.554969,0.35,69.9
1758203634.6052628,0.37,75.3
1758203634.655562,0.4,80.25
1758203634.705867,0.38,85.65
1758203634.7561681,0.46,90.6
1758203634.8064675,0.29,96.0
1758203634.8567832,0.15,100.95
1758203634.9070795,0.14,106.35
1758203634.9573734,0.16,111.3
1758203635.0076618,0.28,116.7
1758203635.0579555,0.67,121.65
1758203635.1082497,1.03,127.05
1758203635.1585503,0.6,132.0
1758203635.2088704,0.53,137.39
1758203635.2591758,0.52,142.35
1758203635.3095894,0.71,146.39
1758203635.3599885,0.56,149.1
1758203635.41038,0.48,150.45
1758203635.4608362,0.33,151.8
1758203635.5112107,0.36,153.14
1758203635.5616007,0.47,154.5
1758203635.6119864,0.52,155.39
1758203635.6623528,0.49,156.3
1758203635.7127404,0.48,157.2
1758203635.7631266,0.45,157.64
1758203635.8134024,0.43,160.04
1758203635.8637865,0.44,159.59
1758203635.9141612,0.47,158.7
1758203635.9645422,0.49,157.79
1758203636.0148242,0.52,156.89
1758203636.0651205,0.48,156.0
1758203636.1153877,0.38,154.64
1758203636.1656308,0.32,153.29
1758203636.2158926,0.48,151.95
1758203636.266172,0.6,149.7
1758203636.3164487,0.65,146.09
1758203636.3667173,0.51,141.14
1758203636.417002,0.56,136.2
1758203636.4672985,0.77,130.79
1758203636.5175867,0.97,125.84
1758203636.567863,0.46,120.45
1758203636.6181562,0.2,115.49
1758203636.6684568,0.15,110.09
1758203636.718767,0.14,105.14
1758203636.7690265,0.16,99.74
1758203636.8193076,0.37,94.8
1758203636.8695846,0.42,89.39
1758203636.9198632,0.4,84.45
1758203636.9701488,0.38,79.04
1758203637.02044,0.37,74.1
1758203637.0707138,0.33,68.69
1758203637.1209865,0.29,63.75
1758203637.17127,0.31,58.35
1758203637.2215369,0.42,53.4
1758203637.2718122,1.81,48.0
1758203637.3220909,2.79,43.05
1758203637.372356,3.46,37.65
1758203637.4226277,3.58,32.7
1758203637.4728935,3.69,27.3
1758203637.523183,4.01,22.35
1758203637.5734603,4.22,16.95
1758203637.6237438,4.49,11.99
1758203637.6740193,4.53,6.59
1758203637.7243052,4.18,1.65
1758203637.7746027,10.09,-3.29
1758203637.8249002,2.44,-8.69
1758203637.8751805,6.51,-13.64
1758203637.925456,5.91,-19.03
1758203637.97572,0.08,-23.98
1758203638.0259852,0.09,-29.38
1758203638.076258,1.02,-34.33
1758203638.1265304,0.72,-39.74
1758203638.1768239,0.89,-44.68
1758203638.2271106,0.61,-50.09
1758203638.2773912,0.54,-55.04
1758203638.327664,0.44,-60.43
1758203638.377921,0.4,-65.39
1758203638.428203,0.49,-70.79
1758203638.4784892,0.49,-75.74
1758203638.5287824,0.44,-81.14
1758203638.579071,0.57,-86.09
1758203638.6293678,0.62,-91.49
1758203638.6798167,0.27,-96.44
1758203638.7302485,0.61,-101.84
1758203638.7806509,0.66,-106.79
1758203638.8310592,0.63,-112.19
1758203638.8814504,0.47,-117.14
1758203638.9317386,0.6,-122.54
1758203638.982122,0.61,-127.49
1758203639.0324025,0.62,-132.88
1758203639.082661,0.59,-137.84
1758203639.1329236,0.47,-143.24
1758203639.183192,0.37,-147.29
1758203639.233497,0.38,-149.54
1758203639.2838225,0.36,-150.88
1758203639.334116,0.37,-152.24
1758203639.3843794,0.39,-153.13
1758203639.4346335,0.46,-154.49
1758203639.484889,0.55,-155.38
1758203639.535146,0.57,-156.29
1758203639.5854213,0.57,-157.19
1758203639.6356962,0.56,-160.49
1758203639.6859748,0.56,-160.49
1758203639.7362494,0.56,-160.03
1758203639.7865295,0.57,-159.13
1758203639.8368227,0.57,-158.24
1758203639.8870935,0.56,-157.33
1758203639.9373596,0.51,-156.44
1758203639.987648,0.41,-155.08
1758203640.0379198,0.38,-153.74
1758203640.088187,0.36,-152.38
1758203640.138437,0.39,-150.58
1758203640.188712,0.38,-147.88
1758203640.2389936,0.48,-143.38
1758203640.2893069,0.59,-137.99
1758203640.3397357,0.63,-133.03
1758203640.3900282,0.6,-127.63
1758203640.4404068,0.61,-122.23
1758203640.4908075,0.45,-117.29
1758203640.5411983,0.65,-111.88
1758203640.5915692,0.67,-106.94
1758203640.6419826,0.56,-101.54
1758203640.6922612,0.29,-96.58
1758203640.7425418,0.68,-91.19
1758203640.7928443,0.55,-86.23
1758203640.8431325,0.44,-80.84
1758203640.8934205,0.49,-75.88
1758203640.9437015,0.49,-70.48
1758203640.993976,0.39,-65.53
1758203641.044254,0.45,-60.14
1758203641.0945404,0.55,-55.19
1758203641.144811,0.62,-49.79
1758203641.195067,0.87,-44.84
1758203641.2453172,0.86,-39.44
1758203641.2955663,0.82,-34.49
1758203641.3458297,0.08,-29.09
1758203641.3960955,0.07,-24.14
1758203641.4463549,6.02,-18.74
1758203641.4966354,6.52,-13.78
1758203641.5469604,2.33,-8.38
1758203641.5972602,10.1,-3.44
1758203641.6475835,4.12,1.49
1758203641.6978593,4.58,6.89
1758203641.7481563,4.51,11.85
1758203641.7984455,4.18,17.24
1758203641.8487575,3.98,22.2
1758203641.8990357,3.67,27.59
1758203641.9493282,3.57,32.55
1758203641.9996202,3.41,37.94
1758203642.049912,2.78,42.9
1758203642.100202,1.55,48.3
1758203642.1504893,0.4,53.24
1758203642.2007782,0.32,58.65
1758203642.2510715,0.29,63.59
1758203642.301349,0.34,69.0
1758203642.351629,0.37,73.95
1758203642.4019215,0.39,79.35
1758203642.4522245,0.4,84.3
1758203642.5025265,0.43,89.7
1758203642.5528653,0.34,94.65
1758203642.6032696,0.16,100.05
1758203642.6536055,0.15,105.0
1758203642.7038672,0.16,110.4
1758203642.7541656,0.22,115.35
1758203642.8044453,0.53,120.75
1758203642.8547244,0.99,125.7
1758203642.9050047,0.72,131.1
1758203642.9552906,0.56,136.05
1758203643.0055468,0.51,141.45
1758203643.055825,0.66,145.95
1758203643.106102,0.62,148.64
1758203643.1563861,0.48,150.45
1758203643.2066557,0.36,151.8
1758203643.2569265,0.33,152.7
1758203643.3071978,0.46,154.05
1758203643.3574753,0.52,154.95
1758203643.407737,0.5,155.85
1758203643.4580083,0.48,156.75
1758203643.5082705,0.46,157.64
1758203643.5585506,0.44,160.5
1758203643.6088264,0.44,160.04
1758203643.6591272,0.47,159.14
1758203643.7094026,0.49,158.25
1758203643.7596943,0.51,157.34
1758203643.8099797,0.5,156.0
1758203643.8602686,0.42,155.09
1758203643.910543,0.29,153.75
1758203643.9608295,0.44,152.39
1758203644.0111034,0.54,150.14
1758203644.061376,0.7,147.0
1758203644.1116502,0.52,142.5
1758203644.1619215,0.55,137.09
1758203644.2121747,0.65,132.14
1758203644.2624981,1.01,126.74
1758203644.3128037,0.62,121.8
1758203644.3630638,0.26,116.39
1758203644.4133337,0.16,111.45
1758203644.463601,0.14,106.05
1758203644.513873,0.15,101.09
1758203644.5641415,0.31,95.7
1758203644.6144128,0.45,90.74
1758203644.6647005,0.39,85.35
1758203644.7149785,0.39,80.39
1758203644.7652655,0.37,74.99
1758203644.8155599,0.35,70.04
1758203644.865828,0.29,64.64
1758203644.9161012,0.31,59.7
1758203644.9663756,0.38,54.3
1758203645.0166461,1.31,49.35
1758203645.066934,2.78,43.95
1758203645.1171987,3.32,39.0
1758203645.1674592,3.54,33.59
1758203645.2177265,3.67,28.65
1758203645.2680197,3.93,23.25
1758203645.3183157,4.11,18.3
1758203645.3685904,4.53,12.9
1758203645.4188766,4.58,7.95
1758203645.4691625,4.04,2.55
1758203645.5194383,4.56,-2.38
1758203645.5697181,1.44,-7.34
1758203645.6199985,6.51,-12.74
1758203645.6702843,6.08,-17.68
1758203645.7205765,0.06,-23.08
1758203645.7708602,0.09,-28.04
1758203645.8211403,0.72,-33.43
1758203645.8714144,1.0,-38.38
1758203645.921698,0.83,-43.79
1758203645.9719782,0.65,-48.73
1758203646.0222607,0.55,-54.14
1758203646.0725412,0.47,-59.09
1758203646.1228304,0.38,-64.49
1758203646.1731021,0.48,-69.44
